local_id,names,count,loc,rkd,ulan,viaf,wikidata,heritage_e_number,heritage_f_number,not_assigned,oxford_dict_nat_bio,gnd
3933,Thomas Monro,47,http://id.loc.gov/authorities/names/nr93025319,,http://vocab.getty.edu/ulan/500016870,http://viaf.org/viaf/34329712,http://www.wikidata.org/entity/Q5363001,E5153;E7929,F1861; F4553,,,https://d-nb.info/gnd/174248245
4130,Francis Nicholson,47,,,http://vocab.getty.edu/ulan/500402268,,,E8101,F1884; F4726,,,
4387,Matthew William Peters,47,http://id.loc.gov/authorities/names/nr94034212,,http://vocab.getty.edu/ulan/500018298,http://viaf.org/viaf/95793309,http://www.wikidata.org/entity/Q8016821,E4403,F1138; F4950,,,https://d-nb.info/gnd/1037141601
1082,John Chessell Buckler,46,http://id.loc.gov/authorities/names/nr98012360,,http://vocab.getty.edu/ulan/500033026,http://viaf.org/viaf/29804524,http://www.wikidata.org/entity/Q6225884,E4123,F1448; F887,,,https://d-nb.info/gnd/103131671
2578,Francis Grose,46,http://id.loc.gov/authorities/names/n50032813,,http://vocab.getty.edu/ulan/500017314,http://viaf.org/viaf/9872069,http://www.wikidata.org/entity/Q4150369,E6507,F1708; F3128,,,https://d-nb.info/gnd/124154271
3056,Ozias Humphry,46,http://id.loc.gov/authorities/names/n92073421,,http://vocab.getty.edu/ulan/500002209,http://viaf.org/viaf/18878493,http://www.wikidata.org/entity/Q1413495,E6922;E5060,F1769; F3544,,,https://d-nb.info/gnd/143849964
4377,Sidney Richard Percy,46,,,http://vocab.getty.edu/ulan/500030937,http://viaf.org/viaf/95872337,http://www.wikidata.org/entity/Q2281987,E8321,F4947,,,https://d-nb.info/gnd/1156657199
2560,Moses Griffith,45,http://id.loc.gov/authorities/names/n87139405,,http://vocab.getty.edu/ulan/500004457,http://viaf.org/viaf/75365623,http://www.wikidata.org/entity/Q6915789,E6495,F1705; F3116,,,https://d-nb.info/gnd/17421491X
4140,Edmund John Niemann,45,,,http://vocab.getty.edu/ulan/500029098,,http://www.wikidata.org/entity/Q5339596,E8105,F4730,,,
423,Samuel Alken Jnr,45,http://id.loc.gov/authorities/names/no2008124004,,http://vocab.getty.edu/ulan/500003607,,http://www.wikidata.org/entity/Q19814019,E2936,F1368; F96,,,
5143,John Smith,45,,,http://vocab.getty.edu/ulan/500195915,,,E5351;E9024,F2047; F5652,,,
5185,Gerard Soest,45,,,http://vocab.getty.edu/ulan/500022266,,http://www.wikidata.org/entity/Q539078,E4476;E9048,F1211; F5676,,,
629,George Barret the younger,45,http://id.loc.gov/authorities/names/nr2002045399,,http://vocab.getty.edu/ulan/500006844,http://viaf.org/viaf/2408908,http://www.wikidata.org/entity/Q5536742,E3388,F1407; F303,,,https://d-nb.info/gnd/161072836
1700,Bartholomew Dandridge,44,http://id.loc.gov/authorities/names/nr92034230,,http://vocab.getty.edu/ulan/500012716,,http://www.wikidata.org/entity/Q4865240,E5754,F2388; F690,,,
1845,Alfred Diston,44,,,,https://viaf.org/viaf/47952914,http://www.wikidata.org/entity/Q26000011,E4852,F1560,,,https://d-nb.info/gnd/133455726
2678,Frederick Daniel Hardy,44,http://id.loc.gov/authorities/names/nr92029616,,http://vocab.getty.edu/ulan/500008962,http://viaf.org/viaf/17088282,http://www.wikidata.org/entity/Q2371637,E6599,F3220,,,https://d-nb.info/gnd/1105411273
2689,George Henry Harlow,44,http://id.loc.gov/authorities/names/nr2005012666,,http://vocab.getty.edu/ulan/500001061,http://viaf.org/viaf/5203724,http://www.wikidata.org/entity/Q2733223,E6589;E4142,F3210; F906,,,https://d-nb.info/gnd/123494338
2964,Gerrit van Honthorst,44,http://id.loc.gov/authorities/names/nr96007892,,http://vocab.getty.edu/ulan/500051681,http://viaf.org/viaf/17494224,http://www.wikidata.org/entity/Q314548,E6848,F3470,,,https://d-nb.info/gnd/118983431
3202,Inigo Jones,44,http://id.loc.gov/authorities/names/n79045469,,http://vocab.getty.edu/ulan/500014160,http://viaf.org/viaf/66475425,http://www.wikidata.org/entity/Q295929,E7206;E7188,F1788; F3809; F3826,,,https://d-nb.info/gnd/118776371
3815,John Baptist de Medina,44,http://id.loc.gov/authorities/names/no2004098150,,http://vocab.getty.edu/ulan/500028127,http://viaf.org/viaf/76035062,http://www.wikidata.org/entity/Q6220586,E7797;E5141,F1849; F4421,,,https://d-nb.info/gnd/174245122
5190,Simeon Solomon,44,http://id.loc.gov/authorities/names/nr88006277,,http://vocab.getty.edu/ulan/500004763,http://viaf.org/viaf/38051359,http://www.wikidata.org/entity/Q732617,E9051,F5679,,,https://d-nb.info/gnd/13145188X
5809,Evelyn Waugh,44,http://id.loc.gov/authorities/names/n79049248,,,https://viaf.org/viaf/Q107002,http://www.wikidata.org/entity/Q107002,E10053,F8093,,,https://d-nb.info/gnd/118765779
1610,Thomas Creswick,43,http://id.loc.gov/authorities/names/nr93003004,,http://vocab.getty.edu/ulan/500032298,http://viaf.org/viaf/34724802,http://www.wikidata.org/entity/Q4240293,E5675,F1527; F2309; F677,,,https://d-nb.info/gnd/136500897
3093,Jacob Huysmans,43,,,http://vocab.getty.edu/ulan/500024595,,http://www.wikidata.org/entity/Q2293923,E6951,F3573,,,
6206,James Jefferys,43,,,http://vocab.getty.edu/ulan/500008128,https://viaf.org/viaf/81639536,http://www.wikidata.org/entity/Q16859346,,F3661,,,https://d-nb.info/gnd/13744978X
1200,Augustus Wall Callcott,42,http://id.loc.gov/authorities/names/n82145887,,http://vocab.getty.edu/ulan/500030582,http://viaf.org/viaf/35808236,http://www.wikidata.org/entity/Q280411,E4585,F1306; F1460; F631,,,https://d-nb.info/gnd/138835322
4880,Frederick Sandys,42,http://id.loc.gov/authorities/names/n84017993,,http://vocab.getty.edu/ulan/500009794,http://viaf.org/viaf/3387346,http://www.wikidata.org/entity/Q1470796,E8762;E4449,F1184; F5388,,,https://d-nb.info/gnd/123722276
5187,Andrea Soldi,42,http://id.loc.gov/authorities/names/no2023023554,,http://vocab.getty.edu/ulan/500021608,http://viaf.org/viaf/95814491,http://www.wikidata.org/entity/Q4755278,E9035,F1212; F5663,,,https://d-nb.info/gnd/1049817389
5832,Thomas Webster,42,http://id.loc.gov/authorities/names/nr92004407,,http://vocab.getty.edu/ulan/500119255,http://viaf.org/viaf/78639330,http://www.wikidata.org/entity/Q4334890,E9578,F1263; F2170; F6210,,,https://d-nb.info/gnd/1037987578
5964,James Wills,42,,,http://vocab.getty.edu/ulan/500020393,,,E9719,F6351,,,
1051,Hablot Knight Browne,41,http://id.loc.gov/authorities/names/n50042827,,http://vocab.getty.edu/ulan/500018295,http://viaf.org/viaf/54219103,http://www.wikidata.org/entity/Q2737410,E4013;E4041,F1444; F796; F814,,,https://d-nb.info/gnd/11866025X
1590,William Marshall Craig,41,http://id.loc.gov/authorities/names/n87934500,,http://vocab.getty.edu/ulan/500008385,http://viaf.org/viaf/95732178,http://www.wikidata.org/entity/Q8015163,E5656,F1525; F2290,,,https://d-nb.info/gnd/1128839695
3011,James Wong Howe,41,http://id.loc.gov/authorities/names/n79128167,,http://vocab.getty.edu/ulan/500079880,http://viaf.org/viaf/66668452,http://www.wikidata.org/entity/Q266521,E6883,F1763; F3505,,,https://d-nb.info/gnd/137979193
3123,John Jackson,41,http://id.loc.gov/authorities/names/nr92013131,,http://vocab.getty.edu/ulan/500003894,http://viaf.org/viaf/56875554,http://www.wikidata.org/entity/Q5390252,E7026,F3648; F957,,,https://d-nb.info/gnd/124320953
3680,James Malton,41,http://id.loc.gov/authorities/names/n83040450,,http://vocab.getty.edu/ulan/500013172,http://viaf.org/viaf/76657177,http://www.wikidata.org/entity/Q6138854,E7703,F1834; F4324,,,https://d-nb.info/gnd/1015287948
372,Robert Adam,41,http://id.loc.gov/authorities/names/n50035115,,http://vocab.getty.edu/ulan/500008907,http://viaf.org/viaf/59122607,http://www.wikidata.org/entity/Q312635,E2886,F1352; F60,,,https://d-nb.info/gnd/118643754
698,George Beare,41,,,http://vocab.getty.edu/ulan/500010572,,http://www.wikidata.org/entity/Q15962741,E3439,F354; F589,,,
1286,Peter le Cave,40,,,http://vocab.getty.edu/ulan/500025793,,,E7364,F1474; F1478; F3985,,,
1554,John Joseph Cotman,40,,,http://vocab.getty.edu/ulan/500008129,,http://www.wikidata.org/entity/Q6242131,E5644,F1518; F2278,,,
358,Lemuel Francis Abbott,40,http://id.loc.gov/authorities/names/nb2008002424,,http://vocab.getty.edu/ulan/500012143,http://viaf.org/viaf/91413578,http://www.wikidata.org/entity/Q725410,E2855,F40; F544,,,https://d-nb.info/gnd/1031502688
4670,Thomas Miles Richardson,40,http://id.loc.gov/authorities/names/n83235632,,http://vocab.getty.edu/ulan/500015639,http://viaf.org/viaf/67853399,http://www.wikidata.org/entity/Q7792455,E8569,F5195,,,https://d-nb.info/gnd/1197715347
4870,Thomas Sandby,40,http://id.loc.gov/authorities/names/n86091634,,http://vocab.getty.edu/ulan/500000445,http://viaf.org/viaf/31019189,http://www.wikidata.org/entity/Q2754778,E5262,F1958; F5377,,,https://d-nb.info/gnd/11893533X
1520,Charles West Cope,39,http://id.loc.gov/authorities/names/nr93003003,,http://vocab.getty.edu/ulan/500004618,http://viaf.org/viaf/58950143,http://www.wikidata.org/entity/Q2960442,E5509,F1513; F2197; F663,,,https://d-nb.info/gnd/1069803987
1746,Henry Dawson,39,http://id.loc.gov/authorities/names/n79057944,,http://vocab.getty.edu/ulan/500004058,http://viaf.org/viaf/75126349,http://www.wikidata.org/entity/Q5720232,E5779,F2413; F696,,,https://d-nb.info/gnd/188461256
2884,Nicholas Hilliard,39,http://id.loc.gov/authorities/names/n50035194,,http://vocab.getty.edu/ulan/500028850,http://viaf.org/viaf/79202769,http://www.wikidata.org/entity/Q318114,E6780,F3402,,,https://d-nb.info/gnd/118774468
4389,Henry Pether,39,,,http://vocab.getty.edu/ulan/500002925,,http://www.wikidata.org/entity/Q18671451,E8333,F1140; F4959,,,
4419,Henry Pickering,39,,,http://vocab.getty.edu/ulan/500016020,,http://www.wikidata.org/entity/Q18534175,E8351,F4977,,,
5967,Benjamin Wilson,39,http://id.loc.gov/authorities/names/n85199403,,http://vocab.getty.edu/ulan/500001626,http://viaf.org/viaf/120777159,http://www.wikidata.org/entity/Q817749,E9802,F6434,,,https://d-nb.info/gnd/1025393988
1300,Alfred Edward Chalon,38,http://id.loc.gov/authorities/names/nr90013440,,http://vocab.getty.edu/ulan/500007867,http://viaf.org/viaf/76580356,http://www.wikidata.org/entity/Q736316,E4918,F1480; F1626,,,https://d-nb.info/gnd/117651036
1316,Francis Legatt Chantrey,38,http://id.loc.gov/authorities/names/n82047713,,http://vocab.getty.edu/ulan/500031518,http://viaf.org/viaf/121983436,http://www.wikidata.org/entity/Q1476802,E4798,F1506; F3677,,,https://d-nb.info/gnd/119193612
2668,George Perfect Harding,38,http://id.loc.gov/authorities/names/nr2001012718,,http://vocab.getty.edu/ulan/500027627,http://viaf.org/viaf/91365650,http://www.wikidata.org/entity/Q5543330,E6606,F3227,,,https://d-nb.info/gnd/1124025847
2869,George Elgar Hicks,38,http://id.loc.gov/authorities/names/n86801444,,http://vocab.getty.edu/ulan/500000289,http://viaf.org/viaf/8323442,http://www.wikidata.org/entity/Q1507303,E6755,F3375,,,https://d-nb.info/gnd/124517811
3975,Henry Robert Morland,38,,,http://vocab.getty.edu/ulan/500004224,http://viaf.org/viaf/91380018,http://www.wikidata.org/entity/Q2540424,E7966,F1074; F1866; F4590,,,https://d-nb.info/gnd/1050992431
4090,Balthasar Nebot,38,,,http://vocab.getty.edu/ulan/500000272,,http://www.wikidata.org/entity/Q4852666,E8063,F1094; F4687,,,
426,David Allan,38,http://id.loc.gov/authorities/names/no95013869,,http://vocab.getty.edu/ulan/500007973,http://viaf.org/viaf/58661390,http://www.wikidata.org/entity/Q590576,E2952,F111; F1370; F553,,,https://d-nb.info/gnd/14144312X
4631,George Philip Reinagle,38,http://id.loc.gov/authorities/names/nr2001025464,,http://vocab.getty.edu/ulan/500029813,http://viaf.org/viaf/26991550,http://www.wikidata.org/entity/Q2086404,E8547,F1159; F5173,,,https://d-nb.info/gnd/1162907150
1209,Edward Calvert,37,http://id.loc.gov/authorities/names/n84168040,,http://vocab.getty.edu/ulan/500016536,http://viaf.org/viaf/19953595,http://www.wikidata.org/entity/Q3719940,E4591,F1310; F1462,,,https://d-nb.info/gnd/124516807
2455,Albert Goodwin,37,http://id.loc.gov/authorities/names/n85811929,,http://vocab.getty.edu/ulan/500003304,,http://www.wikidata.org/entity/Q686888,E6408,F3028,,,
3963,Jacob More,37,http://id.loc.gov/authorities/names/nr92040495,,http://vocab.getty.edu/ulan/500027342,http://viaf.org/viaf/26931240,http://www.wikidata.org/entity/Q4302276,E7948,F1865; F4572,,,https://d-nb.info/gnd/174248571
4820,Alexander Runciman,37,http://id.loc.gov/authorities/names/nb2008003284,,http://vocab.getty.edu/ulan/500029216,http://viaf.org/viaf/9376805,http://www.wikidata.org/entity/Q4719989,E8698,F1177; F5324,,,https://d-nb.info/gnd/137449674
5091,Jonathan Skelton,37,http://id.loc.gov/authorities/names/no97048811,,http://vocab.getty.edu/ulan/500115497,http://viaf.org/viaf/138283196,http://www.wikidata.org/entity/Q98861081,E8949,F2027; F5576,,,https://d-nb.info/gnd/174334230
6117,Francesco Zuccarelli,37,http://id.loc.gov/authorities/names/nr93050938,,http://vocab.getty.edu/ulan/500012688,http://viaf.org/viaf/841557,http://www.wikidata.org/entity/Q919093,E9856,F6489,,,https://d-nb.info/gnd/120360047
6120,Antonio Zucchi,37,,,http://vocab.getty.edu/ulan/500021408,http://viaf.org/viaf/95813167,http://www.wikidata.org/entity/Q374111,E9857,F6490,,,https://d-nb.info/gnd/136021646
808,Edward Bird,37,http://id.loc.gov/authorities/names/nr2001048478,,http://vocab.getty.edu/ulan/500009330,http://viaf.org/viaf/41773090,http://www.wikidata.org/entity/Q3048463,E3647,F456,,,https://d-nb.info/gnd/1036741028
976,John Brett,37,http://id.loc.gov/authorities/names/no89008594,,http://vocab.getty.edu/ulan/500003891,http://viaf.org/viaf/95704250,http://www.wikidata.org/entity/Q528274,E3951,F747,,,https://d-nb.info/gnd/117631051
1036,Mather Brown,36,http://id.loc.gov/authorities/names/n83073999,,http://vocab.getty.edu/ulan/500001228,http://viaf.org/viaf/32894480,http://www.wikidata.org/entity/Q6786928,E4017,F800,,,https://d-nb.info/gnd/123066476
1074,Adam Buck,36,http://id.loc.gov/authorities/names/nr92026512,,http://vocab.getty.edu/ulan/500031258,http://viaf.org/viaf/39650074,http://www.wikidata.org/entity/Q4678798,E4060,F1445; F833,,,https://d-nb.info/gnd/119015102
1092,John Bulfinch,36,,,http://vocab.getty.edu/ulan/500031740,,,E4131,F895,,,
1669,Hieronymus Custodis,36,,,http://vocab.getty.edu/ulan/500041194,,http://www.wikidata.org/entity/Q2725000,E5727,F2361,,,
2002,Augustus Leopold Egg,36,http://id.loc.gov/authorities/names/n87123962,,http://vocab.getty.edu/ulan/500024002,http://viaf.org/viaf/22413946,http://www.wikidata.org/entity/Q2578242,E6008,F2645; F713,,,https://d-nb.info/gnd/1034228595
2817,Charles Cooper Henderson,36,http://id.loc.gov/authorities/names/n85110632,,http://vocab.getty.edu/ulan/500016063,http://viaf.org/viaf/62977570,http://www.wikidata.org/entity/Q16063823,E6717,F1727; F3338; F924,,,https://d-nb.info/gnd/136692044
2898,Mary Hoare,36,,,http://vocab.getty.edu/ulan/500057768,,http://www.wikidata.org/entity/Q14365355,E6798,F1749; F3420,,,
3454,Frederick Richard Lee,36,http://id.loc.gov/authorities/names/no2018093222,,http://vocab.getty.edu/ulan/500002246,http://viaf.org/viaf/95694282,http://www.wikidata.org/entity/Q5498619,E7469;E4254,F4090; F996,,,https://d-nb.info/gnd/1036915123
3660,William MacTaggart the elder,36,http://id.loc.gov/authorities/names/nr93002128,,http://vocab.getty.edu/ulan/500006179,http://viaf.org/viaf/18018453,http://www.wikidata.org/entity/Q8015513,E7685,F4306,,,https://d-nb.info/gnd/118781170
4032,Paul Sandby Munn,36,http://id.loc.gov/authorities/names/no2009043663,,http://vocab.getty.edu/ulan/500010636,,http://www.wikidata.org/entity/Q18733790,E8015,F1873; F4639,,,
469,Peter Angillis,36,http://id.loc.gov/authorities/names/no2017059724,,http://vocab.getty.edu/ulan/500011821,http://viaf.org/viaf/95753041,http://www.wikidata.org/entity/Q3376431,E3758,F134; F567,,,https://d-nb.info/gnd/1105414787
5557,Henry Tresham,36,http://id.loc.gov/authorities/names/n81142299,,http://vocab.getty.edu/ulan/500030004,http://viaf.org/viaf/232104368,http://www.wikidata.org/entity/Q5729304,E9354,F2135; F5985,,,https://d-nb.info/gnd/1019759690
5679,George Vincent,36,,,http://vocab.getty.edu/ulan/500009226,http://viaf.org/viaf/50102657,http://www.wikidata.org/entity/Q5545503,E9455,F1253; F6086,,,https://d-nb.info/gnd/122203216
6237,Ellis Kirkham Waterhouse,36,http://id.loc.gov/authorities/names/n79065778,,http://vocab.getty.edu/ulan/500327941,http://viaf.org/viaf/2505753,http://www.wikidata.org/entity/Q3051533,,,,,https://d-nb.info/gnd/130845930
909,Samuel Bough,36,http://id.loc.gov/authorities/names/nr91039946,,http://vocab.getty.edu/ulan/500031514,,http://www.wikidata.org/entity/Q2218022,E3731,F540,,,
993,Edmund Bristow,36,http://id.loc.gov/authorities/names/no2004066999,,http://vocab.getty.edu/ulan/500031814,http://viaf.org/viaf/46475758,http://www.wikidata.org/entity/Q5339320,E3969,F609; F762,,,https://d-nb.info/gnd/1037145488
1556,Miles Edmund Cotman,35,http://id.loc.gov/authorities/names/nr97000135,,http://vocab.getty.edu/ulan/500010274,,http://www.wikidata.org/entity/Q6851378,E5645,F1520; F2279,,,
1683,David Dalby,35,,,http://vocab.getty.edu/ulan/500031150,,,E3877,F2372; F685,,,
2670,James Duffield Harding,35,http://id.loc.gov/authorities/names/n83065039,,http://vocab.getty.edu/ulan/500009467,http://viaf.org/viaf/44478030,http://www.wikidata.org/entity/Q3161038,E6608,F1718; F3229,,,https://d-nb.info/gnd/131701770
2997,John Callcott Horsley,35,http://id.loc.gov/authorities/names/nr92038654,,http://vocab.getty.edu/ulan/500008919,http://viaf.org/viaf/5202434,http://www.wikidata.org/entity/Q1699529,E6867,F3489,,,https://d-nb.info/gnd/1049475240
3736,David Martin I,35,http://id.loc.gov/authorities/names/nr90005694,,http://vocab.getty.edu/ulan/500018799,http://viaf.org/viaf/2316665,http://www.wikidata.org/entity/Q2915164,E7762;E7756,F4380; F4386,,,https://d-nb.info/gnd/128768533
4532,Valentine Cameron Prinsep,35,http://id.loc.gov/authorities/names/n87108130,,http://vocab.getty.edu/ulan/500013319,http://viaf.org/viaf/2833445,http://www.wikidata.org/entity/Q3034202,E8457,F5083,,,https://d-nb.info/gnd/1055144056
510,William Ashford,35,http://id.loc.gov/authorities/names/nr90005366,,http://vocab.getty.edu/ulan/500005085,http://viaf.org/viaf/46609524,http://www.wikidata.org/entity/Q3568399,E3017,F1389; F176; F574,,,https://d-nb.info/gnd/1037479599
5155,Robert Smith,35,http://id.loc.gov/authorities/names/n96038353,,http://vocab.getty.edu/ulan/500002550,http://viaf.org/viaf/75579061,http://www.wikidata.org/entity/Q52910951,E9012,F5640,,,https://d-nb.info/gnd/1179278968
5254,Joseph Stannard,35,,,http://vocab.getty.edu/ulan/500014891,http://viaf.org/viaf/25479062,http://www.wikidata.org/entity/Q13560033,E9103,F1218; F2068; F5731,,,https://d-nb.info/gnd/122203232
5379,Francis Swaine,35,,,http://vocab.getty.edu/ulan/500023243,,http://www.wikidata.org/entity/Q5482536,E9204,F1230; F5834,,,
938,John Boydell,35,http://id.loc.gov/authorities/names/n79056446,,http://vocab.getty.edu/ulan/500000875,http://viaf.org/viaf/59137316,http://www.wikidata.org/entity/Q321419,E3799,F608,,,https://d-nb.info/gnd/120898306
1277,George Cattermole,34,http://id.loc.gov/authorities/names/n88092597,,http://vocab.getty.edu/ulan/500030195,http://viaf.org/viaf/76388541,http://www.wikidata.org/entity/Q5537759,E4680,F1388,,,https://d-nb.info/gnd/100757898
1593,Walter Crane,34,http://id.loc.gov/authorities/names/n79060706,,http://vocab.getty.edu/ulan/500014587,https://viaf.org/viaf/74022344,http://www.wikidata.org/entity/Q660917,E5670,F2304; F675,,,https://d-nb.info/gnd/118522639
1966,William Dyce,34,http://id.loc.gov/authorities/names/n88175676,,http://vocab.getty.edu/ulan/500026892,http://viaf.org/viaf/59516023,http://www.wikidata.org/entity/Q2095630,E5964,F1576; F2601,,,https://d-nb.info/gnd/104056673
2484,George Gower,34,http://id.loc.gov/authorities/names/nr00039827,,http://vocab.getty.edu/ulan/500032228,http://viaf.org/viaf/65226012,http://www.wikidata.org/entity/Q2126008,E6426,F3046,,,https://d-nb.info/gnd/135583837
2782,Edward Haytley,34,,,http://vocab.getty.edu/ulan/500006593,,http://www.wikidata.org/entity/Q5343379,E6675,F3296; F922,,,
3193,Antonio Joli,34,http://id.loc.gov/authorities/names/nr96014280,,http://vocab.getty.edu/ulan/500031488,http://viaf.org/viaf/23025574,http://www.wikidata.org/entity/Q2404265,E7169,F3790,,,https://d-nb.info/gnd/122530888
3458,John I. Leech I,34,http://id.loc.gov/authorities/names/n79054670,,http://vocab.getty.edu/ulan/500002592,https://viaf.org/viaf/55323488,http://www.wikidata.org/entity/Q1374807,E7474,F1811; F4095,,,https://d-nb.info/gnd/13299075X
1514,Samuel Cooper,33,http://id.loc.gov/authorities/names/n50017984,,http://vocab.getty.edu/ulan/500115383,http://viaf.org/viaf/54942268,http://www.wikidata.org/entity/Q1382316,E5541,F2224,,,https://d-nb.info/gnd/174304668
2661,Adriaen Hanneman,33,http://id.loc.gov/authorities/names/nr90018270,,http://vocab.getty.edu/ulan/500005407,http://viaf.org/viaf/71667745,http://www.wikidata.org/entity/Q864279,E6571,F3192,,,https://d-nb.info/gnd/131894439
4242,William Owen,33,http://id.loc.gov/authorities/names/nr2001019115,,http://vocab.getty.edu/ulan/500013150,http://viaf.org/viaf/5199500,http://www.wikidata.org/entity/Q8016422,E8192,F1128; F4817,,,https://d-nb.info/gnd/1042410801
5786,John William Waterhouse,33,http://id.loc.gov/authorities/names/n79044158,,http://vocab.getty.edu/ulan/500027032,http://viaf.org/viaf/8187046,http://www.wikidata.org/entity/Q212754,E9552,F6184,,,https://d-nb.info/gnd/118945858
6038,George Moutard Woodward,33,http://id.loc.gov/authorities/names/n86135974,,http://vocab.getty.edu/ulan/500028564,http://viaf.org/viaf/29800949,http://www.wikidata.org/entity/Q5542664,E9776,F2182; F6408,,,https://d-nb.info/gnd/1057940704
1266,Andrea Casali,32,,,http://vocab.getty.edu/ulan/500027148,http://viaf.org/viaf/13172775,http://www.wikidata.org/entity/Q3615582,E4672,F1379,,,https://d-nb.info/gnd/121772330
1328,Jean-Baptiste-Claude Chatelain,32,,,http://vocab.getty.edu/ulan/500026540,http://viaf.org/viaf/2743193,http://www.wikidata.org/entity/Q107044007,E4923,F1631,,,https://d-nb.info/gnd/102448434
1978,Elizabeth Eastlake,32,http://id.loc.gov/authorities/names/n50024416,,http://vocab.getty.edu/ulan/500111308,http://viaf.org/viaf/120704078,http://www.wikidata.org/entity/Q513142,E8577,F5203,,,https://d-nb.info/gnd/11749450X
2385,John Gilbert,32,http://id.loc.gov/authorities/names/n79067866,,http://vocab.getty.edu/ulan/500001979,http://viaf.org/viaf/100227960,http://www.wikidata.org/entity/Q1591928,E6359,F2987,,,https://d-nb.info/gnd/138615632
2647,Gavin Hamilton,32,http://id.loc.gov/authorities/names/nr89014515,,http://vocab.getty.edu/ulan/500115642,http://viaf.org/viaf/24875065,http://www.wikidata.org/entity/Q1496436,E6573,F1713; F3194; F886,,,https://d-nb.info/gnd/11914462X
2851,Hubert von Herkomer,32,http://id.loc.gov/authorities/names/n83022711,,http://vocab.getty.edu/ulan/500014459,http://viaf.org/viaf/77115718,http://www.wikidata.org/entity/Q644595,E6743,F3363; F929,,,https://d-nb.info/gnd/118979361
3173,Augustus John,32,http://id.loc.gov/authorities/names/n50038612,,http://vocab.getty.edu/ulan/500018892,http://viaf.org/viaf/209346688,http://www.wikidata.org/entity/Q562540,E5074;E7044,F1783; F3666; F961,,,https://d-nb.info/gnd/174226519
4315,Noel Paton,32,http://id.loc.gov/authorities/names/n82151539,,http://vocab.getty.edu/ulan/500009018,http://viaf.org/viaf/77119089,http://www.wikidata.org/entity/Q1364698,E8259,F1134; F4885,,,https://d-nb.info/gnd/11914168X
5195,Paulus van Somer I,32,http://id.loc.gov/authorities/names/no2009153905,,http://vocab.getty.edu/ulan/500000870,http://viaf.org/viaf/42112447,http://www.wikidata.org/entity/Q7154614,E9037,F1214; F5665; F5681,,,https://d-nb.info/gnd/13852856X
534,Earl of Heneage Finch Aylesford,32,http://id.loc.gov/authorities/names/n88006138,,http://vocab.getty.edu/ulan/500022307,,http://www.wikidata.org/entity/Q5714113,E3023;E4686;E3025,F1394; F182; F184,,,
5864,William Westall,32,http://id.loc.gov/authorities/names/nr92002135,,http://vocab.getty.edu/ulan/500017672,http://viaf.org/viaf/42192548,http://www.wikidata.org/entity/Q8020218,E9633,F2171; F6265,,,https://d-nb.info/gnd/172448603
793,William Redmore Bigg,32,http://id.loc.gov/authorities/names/nr93000657,,http://vocab.getty.edu/ulan/500004589,,http://www.wikidata.org/entity/Q8017429,E3629,F1424; F438; F595,,,
1835,Richard Dighton,31,http://id.loc.gov/authorities/names/nb2007027802,,http://vocab.getty.edu/ulan/500126151,http://viaf.org/viaf/75845738,http://www.wikidata.org/entity/Q7325203,E5859,F2493,,,https://d-nb.info/gnd/174200331
2694,Richard Bankes Harraden,31,http://id.loc.gov/authorities/names/nr92005090,,http://vocab.getty.edu/ulan/500015765,http://viaf.org/viaf/7738223,http://www.wikidata.org/entity/Q18600107,E5010;E4145,F1719; F3230; F909,,,https://d-nb.info/gnd/1116641291
2809,John Theodore Heins,31,http://id.loc.gov/authorities/names/no2009055591,,http://vocab.getty.edu/ulan/500004408,,http://www.wikidata.org/entity/Q19351440,E6704,F3325,,,
3847,Steven van der Meulen,31,,,http://vocab.getty.edu/ulan/500010692,,http://www.wikidata.org/entity/Q7615426,E4321,F1057; F4448,,,
4745,Robert Robinson,31,http://id.loc.gov/authorities/names/nr95021797,,http://vocab.getty.edu/ulan/500004030,http://viaf.org/viaf/95705135,http://www.wikidata.org/entity/Q20042576,E8623,F5249,,,https://d-nb.info/gnd/121674746
4860,Robert Salmon,31,,,http://vocab.getty.edu/ulan/500073938,,http://www.wikidata.org/entity/Q18811202,E8743,F1182; F5369,,,
4883,James Sant,31,,,http://vocab.getty.edu/ulan/500002188,http://viaf.org/viaf/95693885,http://www.wikidata.org/entity/Q3806718,E8764,F5390,,,https://d-nb.info/gnd/143338196
521,John Augustus Atkinson,31,http://id.loc.gov/authorities/names/nr96038838,,http://vocab.getty.edu/ulan/500010798,http://viaf.org/viaf/95746580,http://www.wikidata.org/entity/Q4072106,E3034,F1391; F193,,,https://d-nb.info/gnd/1068728272
626,Henry Barraud,31,http://id.loc.gov/authorities/names/nr93030080,,http://vocab.getty.edu/ulan/500032311,http://viaf.org/viaf/26938686,http://www.wikidata.org/entity/Q5717829,E3212;E3211,F293; F294,,,https://d-nb.info/gnd/1222200309
912,John Boultbee,31,http://id.loc.gov/authorities/names/nr2004018140,,http://vocab.getty.edu/ulan/500020118,,http://www.wikidata.org/entity/Q1276872,E3733,F542; F602,,,
1393,Robert Cleveley,30,http://id.loc.gov/authorities/names/nr91041107,,http://vocab.getty.edu/ulan/500015001,,http://www.wikidata.org/entity/Q3434814,E5295,F1497; F1991,,,
1443,Charles Collins,30,,,http://vocab.getty.edu/ulan/500008975,,http://www.wikidata.org/entity/Q2543048,E5385,F1504; F2081,,,
