count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
50,Uhr,"hertziana,khi",48980400,,http://vocab.getty.edu/aat/300041573,,,
50,Ambo,"hertziana,khi",48901700,http://vocab.getty.edu/aat/300003792,,,,
50,Friedhof,"hertziana,khi",48427000,http://vocab.getty.edu/aat/300266755,,,,
50,Botschaftsgebäude,marburg,,,,,,
49,Konsolkapitell,"hertziana,khi",49484500,http://vocab.getty.edu/aat/300001673,,,,
49,Bogen (Architektur),"hertziana,khi,marburg",,,,,,
49,Herme,"hertziana,khi",49509300,http://vocab.getty.edu/aat/300047170,,,,
49,Statuengruppe,"hertziana,khi",,,,,,
49,Therme,"hertziana,khi,marburg",49889700,http://vocab.getty.edu/aat/300007364,,,,
49,Marionette,"hertziana,khi",48415500,http://vocab.getty.edu/aat/300211126,,,,
48,Bischofsthron,"hertziana,khi",48899400,http://vocab.getty.edu/aat/300125933,,,,
48,Bordürenteil,khi,49534900,,,,,
48,Bahrentafel,khi,48433800,,http://vocab.getty.edu/aat/300262819,,,
48,Statuettengruppe,"hertziana,khi",49425100,,http://vocab.getty.edu/aat/300400898,,,
47,Vierung,"hertziana,khi",49713300,http://vocab.getty.edu/aat/300004615,,,,
47,kniende Figur,"hertziana,khi,marburg",49485100,,,,,http://vocab.getty.edu/aat/300343592
46,Weihrauchfass,"hertziana,khi,marburg",48849200,http://vocab.getty.edu/aat/300198814,,,,
46,Buchausstattung,"hertziana,khi",49393500,,http://vocab.getty.edu/aat/300102051,,,
46,Wohnung,"hertziana,khi",49745200,http://vocab.getty.edu/aat/300004063,,,http://vocab.getty.edu/aat/300004064,
45,Stereobild,"hertziana,khi",49447200,,,,,
45,Gedenktafel,"hertziana,khi,marburg",49380600,,http://vocab.getty.edu/aat/300235430,,,http://vocab.getty.edu/aat/300028719
45,Grabung,"hertziana,khi",49998800,http://vocab.getty.edu/aat/300266151,,,,
45,Schemazeichnung,hertziana,49402600,http://vocab.getty.edu/aat/300034458,,,,
44,Pyxis,"hertziana,khi",49179700,,,,,
44,Unterkirche,"hertziana,khi",49713500,,http://vocab.getty.edu/aat/300007487,,,
44,Lavabobecken,"hertziana,khi",48884900,http://vocab.getty.edu/aat/300198839,,,,
44,Flur,"hertziana,khi",49678400,http://vocab.getty.edu/aat/300004294,,,,
44,Konvolut,"hertziana,khi",48147800,,,http://vocab.getty.edu/aat/300404022;http://vocab.getty.edu/aat/300025976,,
44,Stempel,"hertziana,marburg",,,,,,
43,Sarkophagwand,"hertziana,khi,marburg",48428300,,http://vocab.getty.edu/aat/300005947,,,
43,Gebäude,"hertziana,khi",20130041,http://vocab.getty.edu/aat/300265418,,,,
43,Obergeschoss,"hertziana,khi",49652500,,http://vocab.getty.edu/aat/300002667,,,
43,Stele,"hertziana,khi",49424700,http://vocab.getty.edu/aat/300007023,,,,
43,Waschbecken,"hertziana,khi",49053900,http://vocab.getty.edu/aat/300052632,,,,
42,Wehrturm,"hertziana,khi,marburg",49939800,http://vocab.getty.edu/aat/300004862,,,,
42,Reliquienschrein,"hertziana,khi",48858700,,http://vocab.getty.edu/aat/300187549,,,
42,Paxtafel,"hertziana,khi",,,,,,
42,Rüstung,"hertziana,khi",48218400,http://vocab.getty.edu/aat/300036745,,,,
41,Kolleg,"hertziana,khi,marburg",49925600,http://vocab.getty.edu/aat/300006610,,,,
41,Negativ,"hertziana,khi",,,,,,
41,Halterung,"hertziana,khi",49128200,,,,,
41,Amphitheater,"hertziana,khi",49908900,http://vocab.getty.edu/aat/300007128,,,,
41,Wallfahrtskirche,"hertziana,khi",49721500,http://vocab.getty.edu/aat/300007493,,,,
41,Schüssel,"hertziana,khi,marburg",49178000,http://vocab.getty.edu/aat/300203596,,,,
41,Ornament,"hertziana,khi",,,,,,
41,Osterleuchter,"hertziana,khi",48871900,,,,http://vocab.getty.edu/aat/300390961,
41,Anbau,"hertziana,khi",49686900,http://vocab.getty.edu/aat/300004062,,,,
40,Gang,"hertziana,khi",49627700,http://vocab.getty.edu/aat/300004283,,,,
39,Lageplan,"hertziana,khi",49357300,http://vocab.getty.edu/aat/300034122,,,,
39,Sängerkanzel,"hertziana,khi",48855300,,,,,
39,Urne,"hertziana,khi",48417100,http://vocab.getty.edu/aat/300124808,,,,
39,Münze,"hertziana,khi",,,,,,
38,Tierfigurengruppe,"hertziana,khi",49511600,,http://vocab.getty.edu/aat/300189808,,,http://vocab.getty.edu/aat/300386044
38,Lampe,"hertziana,khi",49018200,http://vocab.getty.edu/aat/300037581,,,,
38,Kabinettschrank,"hertziana,khi",48625300,http://vocab.getty.edu/aat/300379868,,,,
38,Kniebank,"hertziana,khi",48888700,http://vocab.getty.edu/aat/300137869,,,,
38,Park,"hertziana,khi",49837400,,,,http://vocab.getty.edu/aat/300008187;http://vocab.getty.edu/aat/300008090,
38,Gewölbemosaik,"hertziana,khi",49460700,,http://vocab.getty.edu/aat/300015342;http://vocab.getty.edu/aat/300001324,,,
38,Diapositiv (Farbe),hertziana,,,,,,
37,Krater,"hertziana,khi",49187500,http://vocab.getty.edu/aat/300198855,,,,
37,Chorkapelle,"hertziana,khi",49719900,,http://vocab.getty.edu/aat/300004590,,,
37,Türklopfer,"hertziana,khi",49593300,http://vocab.getty.edu/aat/300080114,,,,
37,Mauer,"hertziana,khi",49612200,,http://vocab.getty.edu/aat/300002469,,,
37,Abklatsch,"hertziana,khi",49561300,http://vocab.getty.edu/aat/300041321,,,,
37,Eingangshalle,"hertziana,khi",49683500,http://vocab.getty.edu/aat/300004263,,,,
36,Agraffe,khi,48446100,http://vocab.getty.edu/aat/300212062,,,,
36,Brüstung,"hertziana,khi",49640400,,,,http://vocab.getty.edu/aat/300002018,
36,Hermenpilaster,khi,49508900,,http://vocab.getty.edu/aat/300047170;http://vocab.getty.edu/aat/300002737,,,
36,Herrenhaus,"hertziana,marburg",49756800,,,,http://vocab.getty.edu/aat/300005579,http://vocab.getty.edu/aat/300071272
35,Corpus,"hertziana,khi,marburg",,,,,,
35,Synagoge,"hertziana,khi,marburg",49691600,http://vocab.getty.edu/aat/300007590,,,,
35,Portalbekrönung,"hertziana,khi",49609000,,http://vocab.getty.edu/aat/300076641,,,
35,Pluviale,"hertziana,khi,marburg",48866800,http://vocab.getty.edu/aat/300210429,,,,
35,Wand,"hertziana,khi",49588100,http://vocab.getty.edu/aat/300002469,,,,
35,Deckblatt,hertziana,,,,,,
34,Weihrauchschiffchen,"hertziana,khi",48848800,http://vocab.getty.edu/aat/300198818,,,,
34,Hostieneisen,khi,48894100,http://vocab.getty.edu/aat/300391296,,,,
34,Kredenz,"hertziana,khi",,,,,,
34,Blatt,"hertziana,khi",,,,,,
34,Nymphäum,"hertziana,khi",49696200,http://vocab.getty.edu/aat/300006809,,,,
34,Gruppe (2-figurig),"hertziana,khi,marburg",,,,,,
33,Pfeilerdekoration,"hertziana,khi",49531400,,,,,
33,Wandfeld,"hertziana,khi",49417100,,,,,
33,Bahnhof,"hertziana,khi,marburg",49873400,http://vocab.getty.edu/aat/300007783,,,,
33,Hafen,"hertziana,khi",49849000,http://vocab.getty.edu/aat/300120599,,,,
33,Öllampe,"hertziana,khi",49016000,http://vocab.getty.edu/aat/300037630,,,,
33,Insel,"hertziana,khi",49832800,,,,,
33,Gedicht,hertziana,49361800,http://vocab.getty.edu/aat/300026451,,,,
32,Westfassade,"hertziana,khi",49712700,,http://vocab.getty.edu/aat/300002526,,,
31,Obelisk,"hertziana,khi",49458100,http://vocab.getty.edu/aat/300007021,,,,
31,Bildwerk,"hertziana,khi,marburg",49562100,,http://vocab.getty.edu/aat/300047090,,,
31,Bauernhaus,"hertziana,khi,marburg",49760500,http://vocab.getty.edu/aat/300005574,,,,
31,Tintenfass,"hertziana,khi",48983600,http://vocab.getty.edu/aat/300196797,,,,
31,Längsschnitt,"hertziana,khi",49440700,http://vocab.getty.edu/aat/300034249,,,,
31,Maske,"hertziana,khi",49466600,http://vocab.getty.edu/aat/300138758,,,,
31,Empore,"hertziana,khi",49635800,,http://vocab.getty.edu/aat/300004031,,,
30,Kette,khi,,,,,,
30,Beichtstuhl,"hertziana,khi",48900900,http://vocab.getty.edu/aat/300003777,,,,
30,Geschoss,"hertziana,khi",,,,,,
30,Kanontafel,khi,49486700,http://vocab.getty.edu/aat/300198390,,,,
30,Grabkapelle,"hertziana,khi",49736500,http://vocab.getty.edu/aat/300007454,,,,
30,Deckel,"hertziana,khi",49196200,http://vocab.getty.edu/aat/300045712,,,,
30,Terrasse,"hertziana,khi",,,,,,
30,Kerzenhalter,"hertziana,khi",49018800,http://vocab.getty.edu/aat/300037583,,,,
30,Schrankenplatte,"hertziana,khi",48856300,,http://vocab.getty.edu/aat/300003784;http://vocab.getty.edu/aat/300078129,,,
30,Wandmalerei,"hertziana,khi",,,,,,
29,Spiegelrahmen,"khi,marburg",48606500,,http://vocab.getty.edu/aat/300189814,,,
29,Hauptportal,"hertziana,khi",,,,,,
29,Panorama,"hertziana,khi",49454500,http://vocab.getty.edu/aat/300015537,,,,
29,Wirtschaftsgebäude,"hertziana,khi",49655900,,http://vocab.getty.edu/aat/300004898,,,
29,Gewölbe,"hertziana,khi",49622700,http://vocab.getty.edu/aat/300001324,,,,
29,Forum,"hertziana,khi",49992400,http://vocab.getty.edu/aat/300008085,,,,
29,Universität,"hertziana,khi",49924200,http://vocab.getty.edu/aat/300006617,,,,
29,Bett,"hertziana,khi",48631100,http://vocab.getty.edu/aat/300038697,,,,
29,Erdgeschoss,"hertziana,khi",49654100,,http://vocab.getty.edu/aat/300002667,,,
28,Altarziborium,"hertziana,khi",48907000,http://vocab.getty.edu/aat/300076084,,,,
28,Doppelseite,khi,49530100,http://vocab.getty.edu/aat/300207360,,,,
28,Kuppelmosaik,"hertziana,khi",49460500,,http://vocab.getty.edu/aat/300001280;http://vocab.getty.edu/aat/300015342,,,
28,Uhrturm,"hertziana,khi",49852700,http://vocab.getty.edu/aat/300004857,,,,
27,Oberkirche,"hertziana,khi",49715100,,http://vocab.getty.edu/aat/300007487,,,
27,Orangerie,"hertziana,khi",49832000,http://vocab.getty.edu/aat/300006804,,,,
27,Fassung,"hertziana,khi",49524600,,,,http://vocab.getty.edu/aat/300161986,
27,Aquädukt,"hertziana,khi",49851600,http://vocab.getty.edu/aat/300006165,,,,
27,Kronleuchter,"hertziana,khi",49017600,http://vocab.getty.edu/aat/300037622,,,,
27,Balkon,"hertziana,khi",49646200,http://vocab.getty.edu/aat/300002588,,,,
27,Kanzelkorb,"hertziana,khi",48891900,,http://vocab.getty.edu/aat/300003790,,,
27,Predellenflügel,"hertziana,khi",48903600,,http://vocab.getty.edu/aat/300182755,,,
26,Gewölbekonsole,"hertziana,khi",49622300,,http://vocab.getty.edu/aat/300001412;http://vocab.getty.edu/aat/300003604,,,
26,Dach,"hertziana,khi",49640000,http://vocab.getty.edu/aat/300002098,,,,
26,Frontispiz,"hertziana,khi",,,,,,
26,Vitrine,"hertziana,khi",48613500,http://vocab.getty.edu/aat/300079633,,,,
26,Altarschranke,"hertziana,khi,marburg",48908900,http://vocab.getty.edu/aat/300065017,,,,
26,Orgelgehäuse,"hertziana,khi",48872500,,,,http://vocab.getty.edu/aat/300252572,
26,Brunnenbecken,"hertziana,khi",49396900,,http://vocab.getty.edu/aat/300045614,,,
26,Tabernakeltür,"hertziana,khi",48854100,,http://vocab.getty.edu/aat/300207778,,http://vocab.getty.edu/aat/300165826,
26,Pause,"hertziana,khi",,,,,,
26,Apsismosaik,"hertziana,khi",49461300,,http://vocab.getty.edu/aat/300015342,http://vocab.getty.edu/aat/300004607,,
26,Arkade,"hertziana,khi",49646800,http://vocab.getty.edu/aat/300002580,,,,
25,Kalender,"hertziana,khi",49359900,http://vocab.getty.edu/aat/300026741,,,,
25,Siegel,"hertziana,khi",49430400,http://vocab.getty.edu/aat/300417667,,,,
25,Scuola,"hertziana,khi",49911400,,,,http://vocab.getty.edu/aat/300005103,
25,Residenz,"hertziana,khi",49968300,http://vocab.getty.edu/aat/300005630,,,,
25,Wasserbecken,"hertziana,khi,marburg",49170200,,,,http://vocab.getty.edu/aat/300045614,
25,Wasserspeier,"hertziana,khi,marburg",49585900,http://vocab.getty.edu/aat/300002330,,,,
25,Torbau,"hertziana,khi",49662300,,,http://vocab.getty.edu/aat/300005621,,
25,Fensterrose,"hertziana,khi",49630600,http://vocab.getty.edu/aat/300003054,,,,
25,Buchdeckel,"hertziana,khi",49393100,,,,http://vocab.getty.edu/aat/300202819,
24,Bischofspalast,"hertziana,khi",49711300,,http://vocab.getty.edu/aat/300005734,,,
24,Gewändefigur,"hertziana,khi",49521300,http://vocab.getty.edu/aat/300184811,,,,
24,Kamee,"hertziana,khi",48440300,http://vocab.getty.edu/aat/300047261,,,,
24,Sakristeischrank,"hertziana,khi",48857300,http://vocab.getty.edu/aat/300298883,,,,
24,Orgelempore,"hertziana,khi",49669800,http://vocab.getty.edu/aat/300004039,,,,
24,Kabinettkarte (fotografischer Abzug),khi,,,,,,
24,Fensterrahmung,"hertziana,khi",49678800,,http://vocab.getty.edu/aat/300003182,,,
24,Halle,"hertziana,khi",49676400,http://vocab.getty.edu/aat/300004420,,,,
24,Foyer,hertziana,49677000,http://vocab.getty.edu/aat/300004264,,,,
24,Korridor,hertziana,,,,,,
23,Dorf,"hertziana,khi,marburg",49996000,http://vocab.getty.edu/aat/300008372,,,,
23,zweite Schauseite,khi,48904400,,http://vocab.getty.edu/aat/300076035,,,
23,Markthalle,"hertziana,khi",49855300,http://vocab.getty.edu/aat/300005243,,,,
23,Fensterrahmen,"hertziana,khi",49630800,http://vocab.getty.edu/aat/300003118,,,,
23,Stipes,"hertziana,khi",48902800,,http://vocab.getty.edu/aat/300003729,,,
23,Abakus (Bauteil),hertziana,,,,,,
22,Wohn- und Geschäftshaus,"hertziana,khi,marburg",49748900,,http://vocab.getty.edu/aat/300257729;http://vocab.getty.edu/aat/300005147,,,
22,Objektgruppe,khi,49457000,http://vocab.getty.edu/aat/300241507,,,,
22,Pfarrhaus,"hertziana,khi,marburg",49753300,http://vocab.getty.edu/aat/300005647,,,,
22,Standarte,"hertziana,khi",48981200,,,,http://vocab.getty.edu/aat/300251137,
22,Grabkammer,"hertziana,khi",48424200,http://vocab.getty.edu/aat/300005935,,,,
22,Schreibtisch,"hertziana,khi",48619200,http://vocab.getty.edu/aat/300039338,,,,
22,Schule,"hertziana,khi,marburg",49917700,http://vocab.getty.edu/aat/300006495,,,,
22,Altarmensa,"hertziana,khi",48909700,http://vocab.getty.edu/aat/300075933,,,,
22,Lünette,"hertziana,khi",,,,,,
22,Medaillon (Schmuckstück),marburg,47940700,http://vocab.getty.edu/aat/300046004,,,,
22,Zuschauerraum,hertziana,49655300,,http://vocab.getty.edu/aat/300007117,,,
22,Kontaktabzug,hertziana,49451000,,,,,
22,Stützpfeiler,hertziana,,,,,,
21,Altardekoration,"hertziana,khi",48912900,,http://vocab.getty.edu/aat/300003729,,,
21,Apotheke,"hertziana,khi",49809700,http://vocab.getty.edu/aat/300005307,,,,
21,Basilika (römisch),"hertziana,khi",49854900,,http://vocab.getty.edu/aat/300170443,,,
21,Koranschule,"hertziana,khi",,,,,,
21,Schauseite,"hertziana,khi",49435200,,http://vocab.getty.edu/aat/300076035,,,
21,Gutshof,"hertziana,khi",49819000,http://vocab.getty.edu/aat/300000238,,,,
21,erste Schauseite,khi,48904800,,http://vocab.getty.edu/aat/300076035,,,
21,Klostergebäude,"hertziana,khi",49701500,,http://vocab.getty.edu/aat/300007423,,,
21,Tempietto,"hertziana,khi",49690400,,,,http://vocab.getty.edu/aat/300121227,
21,Stadtteil,"hertziana,khi",49987800,,,,,
21,Bank (Möbel),"hertziana,khi",20220022,http://vocab.getty.edu/aat/300038494,,,,
21,Einband (Vorderseite),"hertziana,khi",,,,,,
20,Becher,"hertziana,khi",49199400,http://vocab.getty.edu/aat/300043198,,,,
20,Uferbebauung,"hertziana,khi",49987600,,http://vocab.getty.edu/aat/300000202,,,
20,Heiligtum,"hertziana,khi,marburg",49739700,http://vocab.getty.edu/aat/300004575,,,,
20,Weg,"hertziana,khi",49829100,http://vocab.getty.edu/aat/300008321,,,,
20,Kirchenausstattung,"hertziana,khi",,,,,,
20,Messkanne,khi,48879200,http://vocab.getty.edu/aat/300043035,,,,
20,Säulengruppe,"hertziana,khi",49604800,http://vocab.getty.edu/aat/300001593,,,,
20,Brunnenhaus,"hertziana,khi",49704400,,http://vocab.getty.edu/aat/300007391,,,
20,Bogenlaibung,"hertziana,khi",49641000,,http://vocab.getty.edu/aat/300175471,,,
20,Torso,"hertziana,khi,marburg",49421500,http://vocab.getty.edu/aat/300375051,,,,
20,Bekrönung,"hertziana,khi",48151800,http://vocab.getty.edu/aat/300002224,,,,
19,Kasino,"hertziana,khi",49936100,http://vocab.getty.edu/aat/300049197,,,,
19,Trinkgefäß,"khi,marburg",49173200,http://vocab.getty.edu/aat/300194567,,,,
19,Konstruktionszeichnung,"hertziana,khi",49403700,http://vocab.getty.edu/aat/300034540,,,,
19,Schmuck,"hertziana,khi",48447500,http://vocab.getty.edu/aat/300209286,,,,
19,Badeanstalt,"hertziana,khi",49885700,http://vocab.getty.edu/aat/300007353,,,,
19,Lapidarium,"hertziana,khi",49920200,,http://vocab.getty.edu/aat/300005768,,,
19,Cassone,"hertziana,khi",48628300,http://vocab.getty.edu/aat/300039007,,,,
19,Gestühl,"hertziana,khi",48889300,http://vocab.getty.edu/aat/300076122,,,,
19,Kleidung,"hertziana,khi,marburg",,,,,,
19,Kämpfer,"hertziana,khi,marburg",49617300,http://vocab.getty.edu/aat/300001158,,,,
19,Wappenkartusche,hertziana,49406600,,,,,http://vocab.getty.edu/aat/300010256
18,Zisterne,"hertziana,khi,marburg",49843700,http://vocab.getty.edu/aat/300052558,,,,
18,Trägerkarton,khi,,,,,,
18,Prozessionsfahne,"hertziana,khi",49440000,http://vocab.getty.edu/aat/300298984,,,,
18,Siedlung,"hertziana,khi",,,,,,
18,Hospiz,"hertziana,khi",49763800,http://vocab.getty.edu/aat/300007160,,,,
18,Kassette,"hertziana,khi",48990000,,,,,
18,Applik,"hertziana,khi,marburg",49553800,,,http://vocab.getty.edu/aat/300264062,http://vocab.getty.edu/aat/300123227,
18,Sockelgeschoss,"hertziana,khi",49623900,,http://vocab.getty.edu/aat/300002667,,,
18,Altarschrein,"hertziana,khi",48908500,,http://vocab.getty.edu/aat/300007558,,,http://vocab.getty.edu/aat/300075936
18,Fabrik,"hertziana,khi,marburg",49799700,http://vocab.getty.edu/aat/300006232,,,,
18,Urkunde,"hertziana,khi",49327400,,,http://vocab.getty.edu/aat/300027249,http://vocab.getty.edu/aat/300026841,
18,Parament,"hertziana,khi",48871400,,,http://vocab.getty.edu/aat/300265256,,
18,Kuppeldekoration,"hertziana,khi",,,,,,
18,Gewölbekappe,"hertziana,khi",49622500,http://vocab.getty.edu/aat/300001416,,,,
18,Decke,hertziana,,,,,,
18,Avers (Numismatik),hertziana,48554400,,http://vocab.getty.edu/aat/300078814,,,
17,Gasthaus,"hertziana,khi,marburg",49765200,http://vocab.getty.edu/aat/300007170,,,,
17,Globus,"hertziana,khi",48920400,http://vocab.getty.edu/aat/300028089,,,,
17,Hochzeitstruhe,"hertziana,khi",48610900,,,,,
17,Schauseite (erste),"hertziana,khi",,,,,,
17,Service,"hertziana,khi",49108800,http://vocab.getty.edu/aat/300236054,,,,
17,Brunnenschale,"hertziana,khi",49396300,,http://vocab.getty.edu/aat/300000885,,,
17,Feld,"hertziana,khi",,,,,,
17,Gasse,"hertziana,khi",49989800,http://vocab.getty.edu/aat/300008248,,,http://vocab.getty.edu/aat/300008258,
17,abstrakte Skulptur,"hertziana,khi",49560900,,http://vocab.getty.edu/aat/300047090,,,
17,Salon,"hertziana,khi",49666200,http://vocab.getty.edu/aat/300004441,,,,
17,Vorsatzblatt,hertziana,49382200,http://vocab.getty.edu/aat/300209357,,,,
17,Einband (Rückseite),hertziana,,,,,,
17,Schauseite (zweite),hertziana,,,,,,
16,Innenfassade,"hertziana,khi",,,,,,
16,Dalmatika,"hertziana,khi",48870500,http://vocab.getty.edu/aat/300210431,,,,
16,Klappaltar,khi,48905800,,,,,
16,Schranke,"hertziana,khi",,,,,,
16,Altartisch,"hertziana,khi,marburg",48907700,,http://vocab.getty.edu/aat/300126959,,,
16,Weihwasserkessel,"hertziana,khi",20350022,,http://vocab.getty.edu/aat/300111961,,,
16,Polyptychon,"hertziana,khi",,,,,,
16,Kanonikerhaus,"hertziana,khi",49708200,,http://vocab.getty.edu/aat/300005639,,,
16,Nekropole,"hertziana,khi,marburg",48420600,http://vocab.getty.edu/aat/300000372,,,,
16,Tempelbezirk,"hertziana,khi",49690800,,,,http://vocab.getty.edu/aat/300387001,
16,Orgelprospekt,"hertziana,khi",48872200,http://vocab.getty.edu/aat/300252572,,,,
16,Noten,khi,49333300,http://vocab.getty.edu/aat/300026427,,,,
16,Gaststätte,"hertziana,khi",49764800,,,,http://vocab.getty.edu/aat/300005182,
16,Kusstafel,"hertziana,khi",48885300,http://vocab.getty.edu/aat/300236484,,,,
16,Feuerbock,"hertziana,khi",49127100,http://vocab.getty.edu/aat/300161848,,,,
16,Intarsie,hertziana,20220124,http://vocab.getty.edu/aat/300386818,,,,
15,Atlant,"hertziana,khi",49552200,http://vocab.getty.edu/aat/300001574,,,,
15,Bauwerk,"hertziana,khi",49999700,http://vocab.getty.edu/aat/300004794,,,,
15,Bauernhof,"hertziana,khi",49820800,http://vocab.getty.edu/aat/300000206,,,,
15,Gartenfassade,"hertziana,khi",,,,,,
15,Kaserne,"hertziana,khi,marburg",49936300,,,,http://vocab.getty.edu/aat/300005665,
15,Konventsgebäude,"hertziana,khi",49707500,,http://vocab.getty.edu/aat/300000632,,,
15,Hauptfassade,"hertziana,khi",,,,,,
15,Helm,"hertziana,khi",48228400,http://vocab.getty.edu/aat/300036794,,,,
15,Stall,"hertziana,khi,marburg",49813400,http://vocab.getty.edu/aat/300005015,,,,
15,Unterbau,"hertziana,khi",,,,,,
15,Zierseite,"hertziana,khi",49399300,,,http://vocab.getty.edu/aat/300188990,,
15,Maskaron,"hertziana,khi",49467000,http://vocab.getty.edu/aat/300248591,,,,
15,Ensemble,"hertziana,khi,marburg",,,,,,
15,Nischenfigur,"hertziana,khi",,,,,,
15,Jagdschloss,"hertziana,khi",49966900,,http://vocab.getty.edu/aat/300184568,,,http://vocab.getty.edu/aat/300250330
15,Ostbau,hertziana,49669600,,http://vocab.getty.edu/aat/300004011;http://vocab.getty.edu/aat/300007466,,,
15,Revers (Numismatik),hertziana,20410053,http://vocab.getty.edu/aat/300078820,,,,
14,Kirchengestühl,"hertziana,khi",48889500,http://vocab.getty.edu/aat/300038521,,,,
14,Teich,"hertziana,khi",49829500,http://vocab.getty.edu/aat/300008688,,,,
14,Ikonostase,"hertziana,khi",48893900,http://vocab.getty.edu/aat/300003784,,,,
14,Figurennische,"hertziana,khi",49523200,,http://vocab.getty.edu/aat/300002704,,,
14,Gartenhaus,"hertziana,khi",49834800,,http://vocab.getty.edu/aat/300006819,,,
14,Prozessionsfigur,"hertziana,khi,marburg",49439700,http://vocab.getty.edu/aat/300301253,,,,
14,Apothekergefäß,"hertziana,khi",49200800,http://vocab.getty.edu/aat/300265260,,,,
14,Tribüne,"hertziana,khi",49881200,http://vocab.getty.edu/aat/300007939,,,,
14,Kornspeicher,"hertziana,khi,marburg",49817200,http://vocab.getty.edu/aat/300004928,,,,
14,Westportal,"hertziana,khi,marburg",49712500,,http://vocab.getty.edu/aat/300076641,,,
14,Kolonnade,"hertziana,khi",49673000,http://vocab.getty.edu/aat/300002613,,,,
14,Katakombe,"hertziana,khi",48422800,http://vocab.getty.edu/aat/300000367,,,,
14,Ortschaft,khi,49993400,,,,http://vocab.getty.edu/aat/300008372;http://vocab.getty.edu/aat/300008375,
14,Regierungsgebäude,"hertziana,khi,marburg",49986300,http://vocab.getty.edu/aat/300005993,,,,
14,Lisene,"hertziana,khi",49613200,http://vocab.getty.edu/aat/300002744,,,,
14,Badehaus,"hertziana,khi,marburg",49835800,,,http://vocab.getty.edu/aat/300007353,,
14,Ehrensäule,"hertziana,khi",49381400,,http://vocab.getty.edu/aat/300007008,,,
14,Lehnstuhl,hertziana,48623400,http://vocab.getty.edu/aat/300037776,,,,
14,Türpfosten,hertziana,49592700,http://vocab.getty.edu/aat/300069081,,,,
13,Atelier,"hertziana,khi",49809300,http://vocab.getty.edu/aat/300007725,,,,
13,Wandvertäfelung,"hertziana,khi",49586700,http://vocab.getty.edu/aat/300014658,,,,
13,Badezimmer,"hertziana,khi",49685100,http://vocab.getty.edu/aat/300004197,,,,
13,Tafelaufsatz,"hertziana,khi",49106600,http://vocab.getty.edu/aat/300043082,,,,
13,Schwimmbad,"hertziana,khi",49882800,http://vocab.getty.edu/aat/30000737,,,,
13,Tischplatte,"hertziana,khi",48615300,http://vocab.getty.edu/aat/300379734,,,,
13,Gericht,"hertziana,khi",49979300,http://vocab.getty.edu/aat/300005969,,,,
13,Salzfass,"hertziana,khi",49160500,,,,http://vocab.getty.edu/aat/300196960,
13,Möbelgarnitur,"hertziana,khi",48623200,http://vocab.getty.edu/aat/300165808,,,,
13,Gartentor,"hertziana,khi",49833400,,http://vocab.getty.edu/aat/300002916,,,
13,Sänfte,"hertziana,khi",49139200,http://vocab.getty.edu/aat/300238441,,,,
13,Bank (Bauwerk),"hertziana,khi",49808100,http://vocab.getty.edu/aat/300005214,,,,
13,Türbekrönung,"hertziana,khi,marburg",49594500,,http://vocab.getty.edu/aat/300266794;http://vocab.getty.edu/aat/300002803,,,
13,Fiale,"hertziana,khi",49630400,http://vocab.getty.edu/aat/300002351,,,,
13,Vignette,hertziana,49283800,http://vocab.getty.edu/aat/300033749,,,,
13,Rückseite Zeichnung,hertziana,,,,,,
12,Dekorzone,khi,49532200,http://vocab.getty.edu/aat/300164595,,http://vocab.getty.edu/aat/300123582,,
12,Montierung,khi,48147000,http://vocab.getty.edu/aat/300171585,,,,
12,Gartenpavillon,"hertziana,khi",49834000,http://vocab.getty.edu/aat/300006819,,,,
12,Amphora,"hertziana,khi",49201500,http://vocab.getty.edu/aat/300148696,,,,
12,Decke (Textilie),khi,20220017,http://vocab.getty.edu/aat/300197367,,,,
12,Tierkopf,"hertziana,khi",49421900,,http://vocab.getty.edu/aat/300262520,,,
12,Codex,"hertziana,khi",,,,,,
12,Verbindungsgang,"hertziana,khi",49660100,http://vocab.getty.edu/aat/300004241,,,,
12,Sammlung,"hertziana,khi",,,,,,
12,Dose,"hertziana,khi,marburg",49195800,http://vocab.getty.edu/aat/300045657,,,,
12,Vogelhaus,"hertziana,khi",48975900,,http://vocab.getty.edu/aat/300004973,,,
12,Geschirr,khi,,,,,,
12,Börse,"hertziana,khi",49802900,http://vocab.getty.edu/aat/300005229,,,,
12,Ständer,"hertziana,khi",,,,,,
12,Brunnenstock,"hertziana,khi",49396100,,http://vocab.getty.edu/aat/300006179,,,
12,Tuch,"hertziana,khi",,,,,,
12,Pforte,"hertziana,khi",49611000,http://vocab.getty.edu/aat/300002916,,,,
12,Fächer,khi,49144800,http://vocab.getty.edu/aat/300258857,,,,
12,Bischofsstab,"hertziana,khi,marburg",48900100,,,,http://vocab.getty.edu/aat/300212149,
12,Pfosten,"hertziana,khi",48146400,,,,http://vocab.getty.edu/aat/300410341,
12,Inschriftkartusche,"hertziana,khi",49489100,,http://vocab.getty.edu/aat/300028702;http://vocab.getty.edu/aat/300010256,,,
12,Lavabo,"hertziana,khi",48885100,,,,,
12,Zitadelle,"hertziana,khi",49952100,http://vocab.getty.edu/aat/300006902,,,,
12,Fliese,"hertziana,khi",,,,,,
