id,uri
21802,https://artresearch.net/resource/pharos/artwork/391305d1a99944247da057e8210b06f9508d0dc0
21729,https://artresearch.net/resource/pharos/artwork/e283986147548bd5f3192468f55e06b5b57bcd89
21915,https://artresearch.net/resource/pharos/artwork/4c3f2360b3a153e286d4d9b304a8fe0ff64b1583
21647,https://artresearch.net/resource/pharos/artwork/26f3f6c0e60ded3e346a28ca442d78c553933fbf
21650,https://artresearch.net/resource/pharos/artwork/d041bf719bc53b87e320b1129ece696eac2e5c20
21668,https://artresearch.net/resource/pharos/artwork/02014b0720be1179364b0b0a3ed8bfed8801af55
21789,https://artresearch.net/resource/pharos/artwork/6011e7b547137029f362037a339f59425cc4bbe5
21784,https://artresearch.net/resource/pharos/artwork/9c52ac940057eaf2def30fe2043a8c4ba0784151
2218,https://artresearch.net/resource/pharos/artwork/288b8fcf208c7f5b0d44d8b9d29677c0867f93d7
21854,https://artresearch.net/resource/pharos/artwork/4aa90666e7a8071fd1b47741b1d27347754dc122
21786,https://artresearch.net/resource/pharos/artwork/44967ad377a85e5c146d03b41132b4a9f9e1933f
21833,https://artresearch.net/resource/pharos/artwork/4da1aa084b792fc7df0a8e617129b3cfb668f64d
2185,https://artresearch.net/resource/pharos/artwork/3f343616cda896daa243f270a33cf1500eccb0e3
2190,https://artresearch.net/resource/pharos/artwork/8742ab6a714c9901bb4286ee1460fc0f191a1e78
2209,https://artresearch.net/resource/pharos/artwork/1fd103df38b2e67b16f6a583644c83929c8de5cb
21787,https://artresearch.net/resource/pharos/artwork/76d920489f7468a82d3baae328cf5772c052c88a
2204,https://artresearch.net/resource/pharos/artwork/1eda445e5a4c3143ed6664b479894f42d2c0a5e4
2205,https://artresearch.net/resource/pharos/artwork/1eda445e5a4c3143ed6664b479894f42d2c0a5e4
2207,https://artresearch.net/resource/pharos/artwork/1eda445e5a4c3143ed6664b479894f42d2c0a5e4
2208,https://artresearch.net/resource/pharos/artwork/1eda445e5a4c3143ed6664b479894f42d2c0a5e4
2211,https://artresearch.net/resource/pharos/artwork/1eda445e5a4c3143ed6664b479894f42d2c0a5e4
21781,https://artresearch.net/resource/pharos/artwork/40653a41225bf62dae63a4526551dc757fece052
21776,https://artresearch.net/resource/pharos/artwork/54bbf30b2aaed7e2ef8609c3f6a92e87627734c9
21819,https://artresearch.net/resource/pharos/artwork/5db3e6b2c70501865288701110a5ddff3969bb3b
21832,https://artresearch.net/resource/pharos/artwork/9427f989b8df33859209fd89ac018150599da057
21782,https://artresearch.net/resource/pharos/artwork/bf5a857d32310d97b67644cfffe69c001164f979
21790,https://artresearch.net/resource/pharos/artwork/01e40e1345b05ff50593131de9c1a91f4b40cffc
21778,https://artresearch.net/resource/pharos/artwork/0e409f8b6cb69a3e3ae6b6e280fd2357beb12c31
21820,https://artresearch.net/resource/pharos/artwork/894829ed8265c567e952ae0d72da3115dc7fdef8
22053,https://artresearch.net/resource/pharos/artwork/1ac6e2b1425dd929b7e37288228d7ec317569798
21954,https://artresearch.net/resource/pharos/artwork/36e4e6b7f9ae9ff35277bde10fe181831a13c0c3
22065,https://artresearch.net/resource/pharos/artwork/79ebbdf8690428775c626d20b5e4fb6a4bb65602
22043,https://artresearch.net/resource/pharos/artwork/d590531f7247499360258ac268d810cf7a0a435f
22059,https://artresearch.net/resource/pharos/artwork/d7650f7b53a6346b745fb3789f43662d5ed57e94
21700,https://artresearch.net/resource/pharos/artwork/b91bf595b0ddc9c2184f289f366c3b9d0ebdfcbe
21709,https://artresearch.net/resource/pharos/artwork/3d5dbac2fe5117b2ba656bc85cfbbe68c4d0d93f
21909,https://artresearch.net/resource/pharos/artwork/57c3729e1d7eb7a57dadc170b06f8b942d7a865d
21974,https://artresearch.net/resource/pharos/artwork/344b6d9ed4e8805a463aa4f3dd21b3a3aa848c74
21701,https://artresearch.net/resource/pharos/artwork/2bafe2e36310fddc81ae7475f766049e936e5b0f
21710,https://artresearch.net/resource/pharos/artwork/81978db32af69f727fea548ddf5e00d6d2abd880
