id,uri
.b10143786,https://artresearch.net/resource/pharos/artwork/e24552b267e1e251f7a870dc5acee5ebe8c9c7e4
.b10143713,https://artresearch.net/resource/pharos/artwork/12cae71bf37da30e996ae4f30334dee597659bdc
.b10143737,https://artresearch.net/resource/pharos/artwork/1ac373e1ca2a4c5d22b3607f2766abbbea678eb6
.b10143798,https://artresearch.net/resource/pharos/artwork/1c8ebdc147cd5c6e3d9a7e40b4b92790cdb5bb9a
.b10143865,https://artresearch.net/resource/pharos/artwork/1883cfc01187c3fd40b7195b3ab0b34c5ce917ab
.b10143816,https://artresearch.net/resource/pharos/artwork/23e3eed82b5348fb9577acc853e523c3a14a3fa5
.b10143853,https://artresearch.net/resource/pharos/artwork/26b7c7c474daba25ddbfb24a7c669142fd234669
.b10143877,https://artresearch.net/resource/pharos/artwork/30a49e8b342c4ea1d76ac16a07860461032d1f57
.b10143828,https://artresearch.net/resource/pharos/artwork/8f72ef74cb2dd27f51d327af4f7491ef946d06f7
.b10143749,https://artresearch.net/resource/pharos/artwork/ada8a9d912c23178a6361a5e063fffdacae7547f
.b10143981,https://artresearch.net/resource/pharos/artwork/5e5cc387f7fb52c89b97d878c04e629c0d5137ce
.b10144717,https://artresearch.net/resource/pharos/artwork/5cff54fb75a652b78ad080d7e18c88d8bff7d9fe
.b10144766,https://artresearch.net/resource/pharos/artwork/88f9ae3fe0724d7b17e32ff39d8e9eda91201aed
.b10144742,https://artresearch.net/resource/pharos/artwork/b76959aeeb448419d3a9e94c65227e15d4872793
.b10143993,https://artresearch.net/resource/pharos/artwork/3deec3168feb8b4b1cb159609fba525f75c67574
.b10144031,https://artresearch.net/resource/pharos/artwork/324c947d8a37e272705c20d70bdb715033e00203
.b10144006,https://artresearch.net/resource/pharos/artwork/cbdbf737e22bdaa503fcec0b89851109c5ad3985
.b10144043,https://artresearch.net/resource/pharos/artwork/45f6984e44a97a6d9156c83f29db729c142ce4d2
.b10144079,https://artresearch.net/resource/pharos/artwork/bcedde864597371e1b9e7f87aa2ec3eb1d2d9a49
.b1014416x,https://artresearch.net/resource/pharos/artwork/03819a806aaccba0d510dda2e2f0bd2d9c3bf2b8
.b10144213,https://artresearch.net/resource/pharos/artwork/388414761ddf8045b2e80d62fe1af66b40c01279
.b10144146,https://artresearch.net/resource/pharos/artwork/b68bf3c005c5492bc91859acd2db5277aa71285d
.b10144249,https://artresearch.net/resource/pharos/artwork/6ec403ab90473503f1aeadbf74f4bc225ab0a094
.b10144274,https://artresearch.net/resource/pharos/artwork/6c3cfec5d5eb64fbfd5b3a59ce6e3a6d8c3cf720
.b10144316,https://artresearch.net/resource/pharos/artwork/4c849bdf1733c910d1c48af1ddb7d16195601698
.b10144328,https://artresearch.net/resource/pharos/artwork/5f6a0058b43b4682cc220bb94c22a3ad0aff7a97
.b10144353,https://artresearch.net/resource/pharos/artwork/80da6d288461dafd0584b8c7647fc826bec81b7d
.b10144377,https://artresearch.net/resource/pharos/artwork/78336fb3cb7f99d2bc6fb9a44be81a0e9d0c1b03
.b10144511,https://artresearch.net/resource/pharos/artwork/1489168302be79ebdb8b4ce7449d64335c5b6bf6
.b10144419,https://artresearch.net/resource/pharos/artwork/68aaccf290b96b35b8bf374636506a991358c135
.b1014450x,https://artresearch.net/resource/pharos/artwork/5bd5167b35d2efb3fdef5b55b7ae2d2ca9ce7b8b
.b10144407,https://artresearch.net/resource/pharos/artwork/d422706cfbe0feed43b4754f3002c6f4e1bc48db
.b10144547,https://artresearch.net/resource/pharos/artwork/152c47e859d73238a1ad8a150cc9f41d01ebdee1
.b10144559,https://artresearch.net/resource/pharos/artwork/0877f0fc76afb3331ee929129224f50c73c77c38
.b10144572,https://artresearch.net/resource/pharos/artwork/1f99cc3e32f39326ca16ae01e7ab3d02996c51a2
.b10144596,https://artresearch.net/resource/pharos/artwork/2e91fba4062400dff6381b5a75824f062bf9c5ae
