count,name,date,type,loc,viaf,ulan,source,wikidata,gnd
227,"Bonington, Richard Parkes",1801-1828,person,http://id.loc.gov/authorities/names/n80089922,http://viaf.org/viaf/34466889,http://vocab.getty.edu/ulan/500024171,data,http://www.wikidata.org/entity/Q380395,https://d-nb.info/gnd/119339706
226,"DeWint, Peter",1784-1849,person,http://id.loc.gov/authorities/names/n83035712,http://viaf.org/viaf/39554977,http://vocab.getty.edu/ulan/500115381,data,http://www.wikidata.org/entity/Q3595589,https://d-nb.info/gnd/118807587
223,"Eichholtz, Jacob",1776-1842,person,http://id.loc.gov/authorities/names/nr93028068,http://viaf.org/viaf/1094984,http://vocab.getty.edu/ulan/500018165,data,http://www.wikidata.org/entity/Q6118567,https://d-nb.info/gnd/129571245
223,"Botticelli, Sandro",1444 or 1445-1510,person,http://id.loc.gov/authorities/names/n79022942,http://viaf.org/viaf/19686406,http://vocab.getty.edu/ulan/500015254,data,http://www.wikidata.org/entity/Q5669,https://d-nb.info/gnd/118514008
222,"Audubon, John James",1785-1851,person,http://id.loc.gov/authorities/names/n79018677,http://viaf.org/viaf/14765625,http://vocab.getty.edu/ulan/500016578,data and vocab,http://www.wikidata.org/entity/Q182882,https://d-nb.info/gnd/11865098X
221,"Bierstadt, Albert",1830-1902,person,http://id.loc.gov/authorities/names/n50011230,http://viaf.org/viaf/27338209,http://vocab.getty.edu/ulan/500001248,data,http://www.wikidata.org/entity/Q77132,https://d-nb.info/gnd/118960520
221,"Luini, Bernardino",1475?-1533?,person,http://id.loc.gov/authorities/names/nr88009491,http://viaf.org/viaf/64275349,http://vocab.getty.edu/ulan/500008110,data,http://www.wikidata.org/entity/Q8537,https://d-nb.info/gnd/118780808
220,"Durand, A. B",1796-1886,person,http://id.loc.gov/authorities/names/n50032524,http://viaf.org/viaf/56884646,http://vocab.getty.edu/ulan/500026080,data,http://www.wikidata.org/entity/Q391608,https://d-nb.info/gnd/122467655
220,"Dürer, Albrecht",1471-1528,person,http://id.loc.gov/authorities/names/n79118011,http://viaf.org/viaf/54146999,http://vocab.getty.edu/ulan/500115493,data,http://www.wikidata.org/entity/Q5580,https://d-nb.info/gnd/11852786X
219,"Malbone, Edward Greene",1777-1807,person,http://id.loc.gov/authorities/names/n88086361,http://viaf.org/viaf/45160519,http://vocab.getty.edu/ulan/500023492,data,http://www.wikidata.org/entity/Q1292928,https://d-nb.info/gnd/121558967
217,"Sarto, Andrea del",1486-1530,person,http://id.loc.gov/authorities/names/n82037657,http://viaf.org/viaf/59101593,http://vocab.getty.edu/ulan/500025314,data and vocab,http://www.wikidata.org/entity/Q5571,https://d-nb.info/gnd/118794604
216,Sano di Pietro,1406-1481,person,http://id.loc.gov/authorities/names/nr91029004,http://viaf.org/viaf/65118647,http://vocab.getty.edu/ulan/500115558,data and vocab,http://www.wikidata.org/entity/Q1379714,https://d-nb.info/gnd/130594539
213,"Daubigny, Charles François",1817-1878,person,http://id.loc.gov/authorities/names/n50037946,http://viaf.org/viaf/71399615,http://vocab.getty.edu/ulan/500115164,data,http://www.wikidata.org/entity/Q252357,https://d-nb.info/gnd/118671057
211,"Bruegel, Jan",1568-1625,person,http://id.loc.gov/authorities/names/n81089670,http://viaf.org/viaf/100909732,http://vocab.getty.edu/ulan/500007095,data,http://www.wikidata.org/entity/Q209050,https://d-nb.info/gnd/118674005
209,"Boilly, Louis",1761-1845,person,http://id.loc.gov/authorities/names/n85068746,http://viaf.org/viaf/47026079,http://vocab.getty.edu/ulan/500023946,data,http://www.wikidata.org/entity/Q715909,https://d-nb.info/gnd/119357895
209,"Rosa, Salvatore",1615-1673,person,http://id.loc.gov/authorities/names/n50048421,http://viaf.org/viaf/46830369,http://vocab.getty.edu/ulan/500011328,data,http://www.wikidata.org/entity/Q359421,https://d-nb.info/gnd/118791141
206,"Hogarth, William",1697-1764,person,http://id.loc.gov/authorities/names/n80126106,http://viaf.org/viaf/17268409,http://vocab.getty.edu/ulan/500004242,data,http://www.wikidata.org/entity/Q171344,https://d-nb.info/gnd/118552805
206,"Boudin, Eugène",1824-1898,person,http://id.loc.gov/authorities/names/n81139753,http://viaf.org/viaf/22138922,http://vocab.getty.edu/ulan/500004513,data,http://www.wikidata.org/entity/Q212600,https://d-nb.info/gnd/118816640
206,Angelico,approximately 1400-1455,person,http://id.loc.gov/authorities/names/n50083291,http://viaf.org/viaf/100186703,http://vocab.getty.edu/ulan/500029319,data and vocab,http://www.wikidata.org/entity/Q5664,https://d-nb.info/gnd/118503081
205,"Carracci, Annibale",1560-1609,person,http://id.loc.gov/authorities/names/n80043473,http://viaf.org/viaf/12405951,http://vocab.getty.edu/ulan/500115350,data,http://www.wikidata.org/entity/Q7824,https://d-nb.info/gnd/118519255
205,"Mulier, Pieter",1637-1701,person,http://id.loc.gov/authorities/names/nr97018522,http://viaf.org/viaf/89030909,http://vocab.getty.edu/ulan/500002412,data,http://www.wikidata.org/entity/Q666337,https://d-nb.info/gnd/118641220
200,"Meissonier, Jean Louis Ernest",1815-1891,person,http://id.loc.gov/authorities/names/n81033649,http://viaf.org/viaf/49233513,http://vocab.getty.edu/ulan/500001155,data,http://www.wikidata.org/entity/Q354786,https://d-nb.info/gnd/118782967
199,"Hoffman, Malvina",1887-1966,person,http://id.loc.gov/authorities/names/nr92031188,http://viaf.org/viaf/76622007,http://vocab.getty.edu/ulan/500024236,data,http://www.wikidata.org/entity/Q3844044,https://d-nb.info/gnd/129543667
199,"Maes, Nicolaes",approximately 1634-1693,person,http://id.loc.gov/authorities/names/nr00014357,http://viaf.org/viaf/32870511,http://vocab.getty.edu/ulan/500015747,data,http://www.wikidata.org/entity/Q505150,https://d-nb.info/gnd/122131924
199,"Rousseau, Théodore",1812-1867,person,http://id.loc.gov/authorities/names/n88606756,http://viaf.org/viaf/17258812,http://vocab.getty.edu/ulan/500019946,data,http://www.wikidata.org/entity/Q310025,https://d-nb.info/gnd/118603434
198,"Morse, Samuel Finley Breese",1791-1872,person,http://id.loc.gov/authorities/names/n50070284,http://viaf.org/viaf/2530161,http://vocab.getty.edu/ulan/500026460,data,http://www.wikidata.org/entity/Q75698,https://d-nb.info/gnd/118584308
198,"Derain, André",1880-1954,person,http://id.loc.gov/authorities/names/n50001721,http://viaf.org/viaf/2469239,http://vocab.getty.edu/ulan/500004535,data,http://www.wikidata.org/entity/Q156272,https://d-nb.info/gnd/118524755
198,"Davies, Arthur B",1862-1928,person,http://id.loc.gov/authorities/names/n79142810,http://viaf.org/viaf/15567847,http://vocab.getty.edu/ulan/500013464,data,http://www.wikidata.org/entity/Q708502,https://d-nb.info/gnd/118888293
195,"King, Charles Bird",1785-1862,person,http://id.loc.gov/authorities/names/n88156294,http://viaf.org/viaf/27883084,http://vocab.getty.edu/ulan/500003108,data,http://www.wikidata.org/entity/Q2958563,https://d-nb.info/gnd/119505827
195,"López, Vicente",1772-1850,person,http://id.loc.gov/authorities/names/n82050807,http://viaf.org/viaf/50098683,http://vocab.getty.edu/ulan/500010518,data,http://www.wikidata.org/entity/Q117543,https://d-nb.info/gnd/122041240
193,"Murphy, John Francis",1853-1921,person,http://id.loc.gov/authorities/names/n82089435,http://viaf.org/viaf/25950796,http://vocab.getty.edu/ulan/500019632,data,http://www.wikidata.org/entity/Q6233926,https://d-nb.info/gnd/1243286946
192,"Lear, Edward",1812-1888,person,http://id.loc.gov/authorities/names/n79084245,http://viaf.org/viaf/36920855,http://vocab.getty.edu/ulan/500016261,data,http://www.wikidata.org/entity/Q309759,https://d-nb.info/gnd/118779095
192,"Sandby, Paul",1731-1809,person,http://id.loc.gov/authorities/names/n85110442,http://viaf.org/viaf/66485486,http://vocab.getty.edu/ulan/500010522,data,http://www.wikidata.org/entity/Q266637,https://d-nb.info/gnd/118935321
191,"Blakelock, Ralph Albert",1847-1919,person,http://id.loc.gov/authorities/names/n50008533,http://viaf.org/viaf/77124489,http://vocab.getty.edu/ulan/500023101,data,http://www.wikidata.org/entity/Q1353482,https://d-nb.info/gnd/11940088X
190,"Vanderlyn, John",1775-1852,person,http://id.loc.gov/authorities/names/n87921093,http://viaf.org/viaf/56882716,http://vocab.getty.edu/ulan/500002618,data,http://www.wikidata.org/entity/Q1661665,https://d-nb.info/gnd/118912674
188,"Cotman, John Sell",1782-1842,person,http://id.loc.gov/authorities/names/n50018169,http://viaf.org/viaf/34630247,http://vocab.getty.edu/ulan/500014103,data,http://www.wikidata.org/entity/Q1288248,https://d-nb.info/gnd/120136201
187,"Toulouse-Lautrec, Henri de",1864-1901,person,http://id.loc.gov/authorities/names/n79045509,http://viaf.org/viaf/32003649,http://vocab.getty.edu/ulan/500029114,data,http://www.wikidata.org/entity/Q82445,https://d-nb.info/gnd/11862346X
187,"Giordano, Luca",1634-1705,person,http://id.loc.gov/authorities/names/n85240521,http://viaf.org/viaf/233370534,http://vocab.getty.edu/ulan/500115457,data,http://www.wikidata.org/entity/Q332494,https://d-nb.info/gnd/11869507X
186,"Wouwerman, Philips",1619?-1668,person,http://id.loc.gov/authorities/names/nr99019017,http://viaf.org/viaf/15040910,http://vocab.getty.edu/ulan/500019917,data,http://www.wikidata.org/entity/Q454671,https://d-nb.info/gnd/118969137
184,"Jouett, Matthew Harris",1787-1827,person,http://id.loc.gov/authorities/names/n82121766,http://viaf.org/viaf/30888938,http://vocab.getty.edu/ulan/500017628,data,http://www.wikidata.org/entity/Q6790646,
183,"Bronzino, Agnolo",1503-1572,person,http://id.loc.gov/authorities/names/n80116993,http://viaf.org/viaf/106963584,http://vocab.getty.edu/ulan/500004362,data,http://www.wikidata.org/entity/Q7803,https://d-nb.info/gnd/119168774
180,"Nattier, Jean-Marc",1685-1766,person,http://id.loc.gov/authorities/names/n90662682,http://viaf.org/viaf/61708615,http://vocab.getty.edu/ulan/500120754,data,http://www.wikidata.org/entity/Q277738,https://d-nb.info/gnd/118835432
180,"Dughet, Gaspard",1615-1675,person,http://id.loc.gov/authorities/names/n78065993,http://viaf.org/viaf/74122123,http://vocab.getty.edu/ulan/500115515,data,http://www.wikidata.org/entity/Q741375,https://d-nb.info/gnd/118527983
180,"Borch, Gerard ter",1617-1681,person,http://id.loc.gov/authorities/names/n94021151,http://viaf.org/viaf/54432423,http://vocab.getty.edu/ulan/500017511,data,http://www.wikidata.org/entity/Q346808,https://d-nb.info/gnd/118661728
180,"Moran, Thomas",1837-1926,person,http://id.loc.gov/authorities/names/n80034209,http://viaf.org/viaf/54950684,http://vocab.getty.edu/ulan/500015257,data,http://www.wikidata.org/entity/Q983441,https://d-nb.info/gnd/11910640X
179,"Bellotto, Bernardo",1722-1780,person,http://id.loc.gov/authorities/names/n80045168,http://viaf.org/viaf/61096,http://vocab.getty.edu/ulan/500028876,data,http://www.wikidata.org/entity/Q164688,https://d-nb.info/gnd/118637819
178,"Downman, John",1750-1824,person,http://id.loc.gov/authorities/names/nr97017446,http://viaf.org/viaf/17497318,http://vocab.getty.edu/ulan/500023543,data,http://www.wikidata.org/entity/Q2662652,https://d-nb.info/gnd/128752599
178,"Largillière, Nicolas de",1656-1746,person,http://id.loc.gov/authorities/names/n85101518,http://viaf.org/viaf/71513528,http://vocab.getty.edu/ulan/500011561,data,http://www.wikidata.org/entity/Q550302,https://d-nb.info/gnd/118778811
178,"Prud'hon, Pierre-Paul",1758-1823,person,http://id.loc.gov/authorities/names/n81102782,http://viaf.org/viaf/49234795,http://vocab.getty.edu/ulan/500003716,data,http://www.wikidata.org/entity/Q469056,https://d-nb.info/gnd/119456915
178,"Memling, Hans",1430?-1494,person,http://id.loc.gov/authorities/names/n50013910,http://viaf.org/viaf/36926265,http://vocab.getty.edu/ulan/500005611,data,http://www.wikidata.org/entity/Q106851,https://d-nb.info/gnd/118580647
176,"Hassam, Childe",1859-1935,person,http://id.loc.gov/authorities/names/n79062708,http://viaf.org/viaf/74653243,http://vocab.getty.edu/ulan/500018088,data,http://www.wikidata.org/entity/Q737635,https://d-nb.info/gnd/118979329
176,"Bosch, Hieronymus",-1516,person,http://id.loc.gov/authorities/names/n79004071,http://viaf.org/viaf/76401424,http://vocab.getty.edu/ulan/500000759,data,http://www.wikidata.org/entity/Q130531,https://d-nb.info/gnd/11851380X
176,Pintoricchio,approximately 1454-1513,person,http://id.loc.gov/authorities/names/nr91029265,http://viaf.org/viaf/49378648,http://vocab.getty.edu/ulan/500023716,data and vocab,http://www.wikidata.org/entity/Q5591,https://d-nb.info/gnd/118792261
176,"Cotes, Francis",1726-1770,person,http://id.loc.gov/authorities/names/n84201447,http://viaf.org/viaf/3886038,http://vocab.getty.edu/ulan/500115400,data,http://www.wikidata.org/entity/Q632772,https://d-nb.info/gnd/174304781
174,"Bonnard, Pierre",1867-1947,person,http://id.loc.gov/authorities/names/n79040127,http://viaf.org/viaf/66499977,http://vocab.getty.edu/ulan/500115555,data,http://www.wikidata.org/entity/Q26408,https://d-nb.info/gnd/118513281
173,"Whistler, James McNeill",1834-1903,person,http://id.loc.gov/authorities/names/n79032293,http://viaf.org/viaf/46804212,http://vocab.getty.edu/ulan/500012432,data,http://www.wikidata.org/entity/Q203643,https://d-nb.info/gnd/118632124
173,"Vuillard, Edouard",1868-1940,person,http://id.loc.gov/authorities/names/n50024507,http://viaf.org/viaf/17397031,http://vocab.getty.edu/ulan/500014954,data,http://www.wikidata.org/entity/Q239394,https://d-nb.info/gnd/118628003
173,"La Tour, Maurice Quentin de",1704-1788,person,http://id.loc.gov/authorities/names/n86021550,http://viaf.org/viaf/49488081,http://vocab.getty.edu/ulan/500001160,data,http://www.wikidata.org/entity/Q314655,https://d-nb.info/gnd/119154161
172,"Cropsey, Jasper Francis",1823-1900,person,http://id.loc.gov/authorities/names/n80026719,http://viaf.org/viaf/283830,http://vocab.getty.edu/ulan/500012491,data,http://www.wikidata.org/entity/Q1451318,https://d-nb.info/gnd/122467671
172,"Jacque, Charles Emile",1813-1894,person,http://id.loc.gov/authorities/names/n84168010,http://viaf.org/viaf/12426824,http://vocab.getty.edu/ulan/500027865,data,http://www.wikidata.org/entity/Q125409,https://d-nb.info/gnd/119298880
171,"Rowlandson, Thomas",1756-1827,person,http://id.loc.gov/authorities/names/n50022330,http://viaf.org/viaf/56672964,http://vocab.getty.edu/ulan/500006930,data,http://www.wikidata.org/entity/Q318584,https://d-nb.info/gnd/118603485
171,"Ziem, Félix François Georges Philibert",1821-1911,person,http://id.loc.gov/authorities/names/n81112410,http://viaf.org/viaf/49311340,http://vocab.getty.edu/ulan/500003600,data,http://www.wikidata.org/entity/Q466224,https://d-nb.info/gnd/119347261
170,"Scott, Samuel",approximately 1710-1772,person,http://id.loc.gov/authorities/names/nr92043230,http://viaf.org/viaf/5252155953603842630005,http://vocab.getty.edu/ulan/500026724,data,http://www.wikidata.org/entity/Q2542057,https://d-nb.info/gnd/130170488
170,"Wilkie, David",1785-1841,person,http://id.loc.gov/authorities/names/n85342493,http://viaf.org/viaf/32265939,http://vocab.getty.edu/ulan/500121036,data,http://www.wikidata.org/entity/Q902759,https://d-nb.info/gnd/117580694
168,"Mantegna, Andrea",1431-1506,person,http://id.loc.gov/authorities/names/n79040004,http://viaf.org/viaf/27084155,http://vocab.getty.edu/ulan/500004218,data,http://www.wikidata.org/entity/Q5681,https://d-nb.info/gnd/118577336
168,"Benton, Thomas Hart",1889-1975,person,http://id.loc.gov/authorities/names/n79055187,http://viaf.org/viaf/76402137,http://vocab.getty.edu/ulan/500005998,data,http://www.wikidata.org/entity/Q471764,https://d-nb.info/gnd/119402173
167,"Bassano, Jacopo",approximately 1518-1592,person,http://id.loc.gov/authorities/names/n85042732,http://viaf.org/viaf/24792862,http://vocab.getty.edu/ulan/500003126,data,http://www.wikidata.org/entity/Q346502,https://d-nb.info/gnd/11865750X
167,"Velde, Willem van de",1633-1707,person,http://id.loc.gov/authorities/names/n82056731,http://viaf.org/viaf/27337373,http://vocab.getty.edu/ulan/500023744,data,http://www.wikidata.org/entity/Q432266,https://d-nb.info/gnd/118977350
167,Michelangelo Buonarroti,1475-1564,person,http://id.loc.gov/authorities/names/n80152368,http://viaf.org/viaf/24585191,http://vocab.getty.edu/ulan/500010654,data and vocab,http://www.wikidata.org/entity/Q5592,https://d-nb.info/gnd/118582143
166,"Bruegel, Pieter",1564-1638,person,http://id.loc.gov/authorities/names/n50082822,http://viaf.org/viaf/106974142,http://vocab.getty.edu/ulan/500023420,data,http://www.wikidata.org/entity/Q255828,https://d-nb.info/gnd/119524759
165,"Kensett, John Frederick",1816-1872,person,http://id.loc.gov/authorities/names/n84023637,http://viaf.org/viaf/21073920,http://vocab.getty.edu/ulan/500030726,data,http://www.wikidata.org/entity/Q982284,https://d-nb.info/gnd/121559343
164,"Cooper, Samuel",1609-1672,person,http://id.loc.gov/authorities/names/n50017984,http://viaf.org/viaf/54942268,http://vocab.getty.edu/ulan/500115383,data,http://www.wikidata.org/entity/Q1382316,https://d-nb.info/gnd/174304668
164,"Troyon, Constant",1810-1865,person,http://id.loc.gov/authorities/names/nr90023316,http://viaf.org/viaf/7656050,http://vocab.getty.edu/ulan/500003566,data,http://www.wikidata.org/entity/Q219403,https://d-nb.info/gnd/12357353X
164,"Lippi, Filippino",-1504,person,http://id.loc.gov/authorities/names/n79063144,http://viaf.org/viaf/100260937,http://vocab.getty.edu/ulan/500018029,data,http://www.wikidata.org/entity/Q296265,https://d-nb.info/gnd/118780123
